id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
771,উপরপড়া,অনধিকার চর্চাকারী; স্বতঃপ্রবৃত্ত হয়ে কাজ করে এমন,अक्ल का दुश्मन,A foolish person; someone who acts without thinking.,HIGH,False,bn-hi
772,উপরমহল,সরকারীস্তর,सूरज पर थूकना,To level a false accusation against a blameless person.,HIGH,False,bn-hi
773,উপরি আয়,অসৎপথে অর্জিত আয়; ঘুষ,अंगारों पर पैर रखना,To perform a very difficult and dangerous task; to walk through fire.,HIGH,False,bn-hi
775,উপর্যুপরি,একটানা; ক্রমান্বয়ে,नौ सौ चूहे खाके बिल्ली हज को चली,To display saintly behaviour after committing many sins; a hypocrite turning pious.,HIGH,False,bn-hi
777,উপরে ওঠা,কর্মস্থলে উন্নতি করা,लाल पीला होना,To get very angry; to lose one's temper.,HIGH,False,bn-hi
778,উপরে চিকণ চাকণ ভিতরে খেড়,দেখনদারী; বাইরের আড়ম্বরমাত্র ভিতর ফাঁপা,एक तीर से दो निशाने लगाना,To kill two birds with one stone; to solve two problems with a single action.,HIGH,False,bn-hi
779,উপরোধে ঢেঁকি গেলা,অনুরোধ এড়াতে না পেরে অনিচ্ছা সত্ত্বেও কোনো কাজ করা,न नौ मन तेल होगा न राधा नाचेगी,The event won't happen because conditions cannot be met.,HIGH,False,bn-hi
782,উপোসী ছারপোকা,অনাহারী বা অভাবগ্রস্ত লোক,"शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
783,"উপোসে কেউ নয়, পারণের গোঁসাই","কষ্টের সময় কেউ আসে না, ফলভোগের সময় সবাই হাজির",बन्दर क्या जाने अदरक का स्वाद,Don't expect appreciation from those who have no capacity to understand value.,HIGH,False,bn-hi
784,উভয়প্রান্তে মোমবাতি জ্বালানো,উদয়াস্ত পরিশ্রম বা শক্তিক্ষয় করা,"हाथी के दांत दिखाने के और, खाने के और",To be a hypocrite; to have a different public appearance from one's real intentions.,HIGH,False,bn-hi
785,উলটপালট,পরিবর্তন,रंग बदलना,To change one's behaviour or character according to the situation; to be inconsistent.,HIGH,False,bn-hi
786,উলুখাগড়া,নিরীহ প্রজা; সাধারণ লোক,कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
787,উলুবনে কীর্তন,অনিচ্ছায় অস্থানে মূল্যবান বস্তু পরিবেশন,अंधेर नगरी चौपट राजा,A place or situation where there is total chaos and no justice.,HIGH,False,bn-hi
788,উলুবনে মুক্তা ছড়ানো,অপাত্রে বা অস্থানে মহার্ঘ্য বস্তু প্রদান,अंधेर नगरी चौपट राजा,A place or situation where there is total chaos and no justice.,HIGH,False,bn-hi
789,উলুবনে সাঁতার দেওয়া,আহাম্মকের কাজ; চরম মূর্খামি,अँगारे बरसना,To be scorching hot; extreme heat of the sun.,HIGH,False,bn-hi
790,উল্কাপতন,বিখ্যাত ব্যক্তির মৃত্যু,"शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
791,উল্কামুখী,সদাক্রুদ্ধ নারী,गाल फुलाना,To be angry and sulk; to show displeasure silently.,HIGH,False,bn-hi
792,উল্টা বুঝলি রাম,বিপরীত বুদ্ধিবিশিষ্ট; ভালোকথার কদর্থ করা; সদুপদেশের মন্দব্যাখ্যা,गुड़ गोबर करना,To spoil a good work; to turn a success into a failure.,HIGH,False,bn-hi
793,উল্টে চোরা কোতয়ালকে ডাঁটে,চোর নিষ্কৃতি লাভের জন্য সাধুকে চোর বলে,नौ दो ग्यारह होना,To run away; to flee or escape from a situation.,HIGH,False,bn-hi
795,উল্টোপুরাণ,উলটো বা বিপরীত কাহিনি,नमक मिर्च लगाना,To exaggerate a small matter; to embellish a story to make it more dramatic.,HIGH,False,bn-hi
796,উল্লু,নির্বোধ; মূর্খ- গালিবিশেষ,अक्ल का दुश्मन,A foolish person; someone who acts without thinking.,HIGH,False,bn-hi
799,উষ্ট্রকণ্টকভোজনন্যায়,অল্পসুখের জন্য বেশিকষ্ট স্বীকার,आकाश चूमना,To reach great heights; to achieve tremendous success or progress.,HIGH,False,bn-hi
800,উসকো মাটিতে বিড়াল হাগে,দুর্বলের উপর সবল আধিপত্য ফলায়,आंखों में धूल झोंकना,To deceive someone; to pull wool over someone's eyes.,HIGH,False,bn-hi
801,উস্তম পুস্তম করা,উত্ত্যক্ত/বিরক্ত/ব্যতিব্যস্ত করা,आग में घी डालना,To add fuel to the fire; to make matters worse.,HIGH,False,bn-hi
